hour,heating [kW(th)/h/m2],PV electricity kW,Wind electricity kW,Demand kW,eur/kWh Elec,eur/kWh Diesel,,
367.0000,0.0124,0.0000,0.0839,2838.2088,0.0466,0.1190,,
368.0000,0.0162,0.0000,0.0839,2784.6921,0.0601,0.1190,,
369.0000,0.0151,0.0000,0.0839,3035.9912,0.0631,0.1190,,
370.0000,0.0138,0.0154,0.0372,2979.1805,0.0602,0.1190,,
371.0000,0.0125,0.0295,0.0000,3117.5953,0.0560,0.1190,,
372.0000,0.0123,0.0359,0.0000,3135.1778,0.0567,0.1190,,
373.0000,0.0122,0.0860,0.0061,3063.6576,0.0540,0.1190,,
374.0000,0.0121,0.1553,0.0061,3152.5693,0.0527,0.1190,,
375.0000,0.0048,0.1759,0.0061,3285.2879,0.0553,0.1190,,
376.0000,0.0045,0.0398,0.0372,3285.2879,0.0537,0.1190,,
377.0000,0.0048,0.0180,0.0372,3285.2879,0.0604,0.1190,,
378.0000,0.0012,0.0000,0.0839,3220.3043,0.0631,0.1190,,
379.0000,0.0011,0.0000,0.0839,3108.7310,0.0527,0.1190,,
380.0000,0.0011,0.0000,0.1533,2900.1521,0.0509,0.1190,,
381.0000,0.0011,0.0000,0.0839,2751.7013,0.0497,0.1190,,
382.0000,0.0012,0.0000,0.0839,2052.1592,0.0495,0.1190,,
383.0000,0.0004,0.0000,0.0839,2017.3752,0.0481,0.1190,,
384.0000,0.0003,0.0000,0.0372,1926.9557,0.0482,0.1190,,
385.0000,0.0001,0.0000,0.0372,1963.7389,0.0486,0.1190,,
386.0000,0.0001,0.0000,0.0372,1686.5041,0.0466,0.1190,,
387.0000,0.0000,0.0000,0.0372,1551.2123,0.0469,0.1190,,
388.0000,0.0032,0.0000,0.0372,1454.2129,0.0468,0.1190,,
389.0000,0.0078,0.0000,0.0372,2215.5664,0.0469,0.1190,,
390.0000,0.0086,0.0000,0.0372,2827.6477,0.0486,0.1190,,
391.0000,0.0123,0.0000,0.0372,2784.6921,0.0546,0.1190,,
392.0000,0.0165,0.0000,0.0372,2879.7696,0.0636,0.1190,,
393.0000,0.0151,0.0000,0.0372,3108.7310,0.0687,0.1190,,
394.0000,0.0144,0.0090,0.0372,3035.9912,0.0699,0.1190,,
395.0000,0.0140,0.0757,0.0061,3126.4107,0.0649,0.1190,,
396.0000,0.0143,0.2362,0.0000,3169.7738,0.0656,0.1190,,
397.0000,0.0140,0.2645,0.0061,3045.2666,0.0590,0.1190,,
398.0000,0.0136,0.2645,0.0061,3161.1947,0.0563,0.1190,,
399.0000,0.0141,0.1579,0.0372,3211.9926,0.0568,0.1190,,
400.0000,0.0137,0.1027,0.0839,3117.5953,0.0578,0.1190,,
401.0000,0.0129,0.0103,0.2517,3169.7738,0.0593,0.1190,,
402.0000,0.0013,0.0000,0.3806,3169.7738,0.0794,0.1190,,
403.0000,0.0009,0.0000,0.3806,3017.2775,0.0569,0.1190,,
404.0000,0.0014,0.0000,0.3806,2920.2781,0.0539,0.1190,,
405.0000,0.0014,0.0000,0.2517,2291.4100,0.0500,0.1190,,
406.0000,0.0019,0.0000,0.2517,2069.2717,0.0511,0.1190,,
407.0000,0.0005,0.0000,0.1533,1791.1166,0.0474,0.1190,,
408.0000,0.0004,0.0000,0.1533,1870.1450,0.0506,0.1190,,
409.0000,0.0003,0.0000,0.1533,1945.4530,0.0539,0.1190,,
410.0000,0.0003,0.0000,0.1533,1811.2426,0.0497,0.1190,,
411.0000,0.0011,0.0000,0.1533,1620.2878,0.0485,0.1190,,
412.0000,0.0054,0.0000,0.1533,1454.2129,0.0485,0.1190,,
413.0000,0.0078,0.0000,0.1533,2349.5982,0.0485,0.1190,,
414.0000,0.0097,0.0000,0.1533,2869.4802,0.0519,0.1190,,
415.0000,0.0151,0.0000,0.1533,2900.1521,0.0593,0.1190,,
416.0000,0.0210,0.0000,0.1533,2900.1521,0.0731,0.1190,,
417.0000,0.0196,0.0000,0.1533,3090.8537,0.0769,0.1190,,
418.0000,0.0187,0.0347,0.0839,3054.4885,0.0744,0.1190,,
419.0000,0.0186,0.1220,0.0372,3035.9912,0.0744,0.1190,,
420.0000,0.0184,0.2568,0.0372,3135.1778,0.0713,0.1190,,
421.0000,0.0165,0.3209,0.0839,3135.1778,0.0693,0.1190,,
422.0000,0.0163,0.2991,0.0839,3143.8972,0.0653,0.1190,,
423.0000,0.0157,0.1733,0.0839,3308.9920,0.0674,0.1190,,
424.0000,0.0157,0.0770,0.0839,3203.6375,0.0681,0.1190,,
425.0000,0.0154,0.0090,0.2517,3277.3078,0.0690,0.1190,,
426.0000,0.0030,0.0000,0.3806,3385.5616,0.0750,0.1190,,
427.0000,0.0019,0.0000,0.5411,3261.2272,0.0761,0.1190,,
428.0000,0.0018,0.0000,0.5411,2988.7901,0.0725,0.1190,,
429.0000,0.0020,0.0000,0.3806,2391.8914,0.0618,0.1190,,
430.0000,0.0023,0.0000,0.3806,2215.5664,0.0582,0.1190,,
431.0000,0.0007,0.0000,0.3806,1908.2420,0.0567,0.1190,,
432.0000,0.0003,0.0000,0.3806,1850.7508,0.0532,0.1190,,
433.0000,0.0003,0.0000,0.3806,1889.3069,0.0578,0.1190,,
434.0000,0.0001,0.0000,0.3806,1642.6658,0.0573,0.1190,,
435.0000,0.0000,0.0000,0.3806,1503.4476,0.0552,0.1190,,
436.0000,0.0001,0.0000,0.3806,1403.4150,0.0550,0.1190,,
437.0000,0.0000,0.0000,0.3806,2405.7443,0.0539,0.1190,,
438.0000,0.0000,0.0000,0.3806,2920.2781,0.0537,0.1190,,
439.0000,0.0000,0.0000,0.3806,2969.5128,0.0534,0.1190,,
440.0000,0.0001,0.0000,0.3806,2806.3141,0.0565,0.1190,,
441.0000,0.0001,0.0000,0.3806,2988.7901,0.0605,0.1190,,
442.0000,0.0001,0.0385,0.2517,2959.7863,0.0625,0.1190,,
443.0000,0.0001,0.1335,0.0372,2979.1805,0.0625,0.1190,,
444.0000,0.0001,0.1386,0.0061,3035.9912,0.0573,0.1190,,
445.0000,0.0001,0.3158,0.0372,2969.5128,0.0553,0.1190,,
446.0000,0.0000,0.3132,0.0372,2563.2484,0.0554,0.1190,,
447.0000,0.0001,0.1515,0.0372,1963.7389,0.0581,0.1190,,
448.0000,0.0000,0.0565,0.0839,1597.5924,0.0585,0.1190,,
449.0000,0.0000,0.0026,0.1533,1551.2123,0.0629,0.1190,,
450.0000,0.0000,0.0000,0.3806,1597.5924,0.0672,0.1190,,
451.0000,0.0001,0.0000,0.3806,1350.9513,0.0689,0.1190,,
452.0000,0.0003,0.0000,0.5411,1296.7088,0.0634,0.1190,,
453.0000,0.0004,0.0000,0.5411,1642.6658,0.0602,0.1190,,
454.0000,0.0004,0.0000,0.5411,1551.2123,0.0585,0.1190,,
455.0000,0.0003,0.0000,0.5411,1503.4476,0.0585,0.1190,,
456.0000,0.0003,0.0000,0.5411,1503.4476,0.0565,0.1190,,
457.0000,0.0001,0.0000,0.5411,1503.4476,0.0560,0.1190,,
458.0000,0.0001,0.0000,0.3806,1551.2123,0.0541,0.1190,,
459.0000,0.0001,0.0000,0.3806,1324.0599,0.0538,0.1190,,
460.0000,0.0000,0.0000,0.3806,1240.5627,0.0514,0.1190,,
461.0000,0.0000,0.0000,0.3806,993.9216,0.0505,0.1190,,
462.0000,0.0000,0.0000,0.3806,1296.7088,0.0505,0.1190,,
463.0000,0.0000,0.0000,0.3806,1377.3982,0.0490,0.1190,,
464.0000,0.0000,0.0000,0.5411,1479.0196,0.0502,0.1190,,
465.0000,0.0001,0.0000,0.5411,1454.2129,0.0524,0.1190,,
466.0000,0.0003,0.0128,0.3806,1574.5704,0.0569,0.1190,,
467.0000,0.0001,0.0449,0.0839,2034.8617,0.0570,0.1190,,
468.0000,0.0003,0.0693,0.0061,2636.5437,0.0565,0.1190,,
469.0000,0.0001,0.1040,0.0061,2575.6998,0.0560,0.1190,,
470.0000,0.0004,0.1207,0.0061,2695.1583,0.0539,0.1190,,
471.0000,0.0001,0.0680,0.0372,2588.0551,0.0555,0.1190,,
472.0000,0.0001,0.0359,0.1533,2512.4505,0.0554,0.1190,,
473.0000,0.0000,0.0051,0.2517,2600.3157,0.0580,0.1190,,
474.0000,0.0000,0.0000,0.3806,2695.1583,0.0667,0.1190,,
475.0000,0.0000,0.0000,0.5411,2152.1918,0.0694,0.1190,,
476.0000,0.0001,0.0000,0.5411,1454.2129,0.0699,0.1190,,
477.0000,0.0018,0.0000,0.5411,1686.5041,0.0688,0.1190,,
478.0000,0.0051,0.0000,0.5411,1850.7508,0.0612,0.1190,,
479.0000,0.0065,0.0000,0.5411,1574.5704,0.0623,0.1190,,
480.0000,0.0092,0.0000,0.5411,1791.1166,0.0575,0.1190,,
481.0000,0.0186,0.0000,0.3806,1686.5041,0.0555,0.1190,,
482.0000,0.0202,0.0000,0.3806,1642.6658,0.0530,0.1190,,
483.0000,0.0206,0.0000,0.3806,1479.0196,0.0521,0.1190,,
484.0000,0.0213,0.0000,0.3806,1377.3982,0.0513,0.1190,,
485.0000,0.0214,0.0000,0.2517,2306.1566,0.0511,0.1190,,
486.0000,0.0129,0.0000,0.2517,2817.0165,0.0532,0.1190,,
487.0000,0.0168,0.0000,0.2517,3045.2666,0.0672,0.1190,,
488.0000,0.0267,0.0000,0.2517,2998.3424,0.0796,0.1190,,
489.0000,0.0284,0.0000,0.3806,3203.6375,0.0881,0.1190,,
490.0000,0.0288,0.0000,0.1533,3081.8396,0.0860,0.1190,,
491.0000,0.0288,0.0205,0.0061,3211.9926,0.0800,0.1190,,
492.0000,0.0288,0.0501,0.0061,3236.7993,0.0750,0.1190,,
493.0000,0.0290,0.1438,0.0061,3090.8537,0.0707,0.1190,,
494.0000,0.0284,0.2568,0.0000,3161.1947,0.0716,0.1190,,
495.0000,0.0260,0.1399,0.0000,3393.0208,0.0720,0.1190,,
496.0000,0.0255,0.0231,0.0061,3236.7993,0.0765,0.1190,,
497.0000,0.0229,0.0128,0.0372,3211.9926,0.0811,0.1190,,
498.0000,0.0069,0.0000,0.0839,3186.7952,0.0884,0.1190,,
499.0000,0.0043,0.0000,0.1533,3143.8972,0.0885,0.1190,,
500.0000,0.0046,0.0000,0.2517,3054.4885,0.0799,0.1190,,
501.0000,0.0046,0.0000,0.2517,2624.5586,0.0737,0.1190,,
502.0000,0.0042,0.0000,0.2517,2168.2723,0.0665,0.1190,,
503.0000,0.0010,0.0000,0.2517,1811.2426,0.0536,0.1190,,
504.0000,0.0005,0.0000,0.2517,1889.3069,0.0525,0.1190,,
505.0000,0.0059,0.0000,0.1533,1750.0887,0.0471,0.1190,,
506.0000,0.0196,0.0000,0.0839,1597.5924,0.0487,0.1190,,
507.0000,0.0211,0.0000,0.0372,1454.2129,0.0484,0.1190,,
508.0000,0.0222,0.0000,0.0061,1429.0156,0.0508,0.1190,,
509.0000,0.0242,0.0000,0.0000,2102.9571,0.0517,0.1190,,
510.0000,0.0248,0.0000,0.0000,2859.1242,0.0476,0.1190,,
511.0000,0.0287,0.0000,0.0000,2879.7696,0.0602,0.1190,,
512.0000,0.0282,0.0000,0.0000,2950.0003,0.0712,0.1190,,
513.0000,0.0266,0.0000,0.0000,3169.7738,0.0761,0.1190,,
514.0000,0.0224,0.0501,0.0000,3195.2385,0.0751,0.1190,,
515.0000,0.0220,0.1297,0.0000,3054.4885,0.0766,0.1190,,
516.0000,0.0216,0.2747,0.0000,3143.8972,0.0728,0.1190,,
517.0000,0.0201,0.2118,0.0000,2998.3424,0.0712,0.1190,,
518.0000,0.0195,0.2118,0.0000,3186.7952,0.0728,0.1190,,
519.0000,0.0195,0.0950,0.0000,3261.2272,0.0743,0.1190,,
520.0000,0.0192,0.0449,0.0061,3220.3043,0.0750,0.1190,,
521.0000,0.0189,0.0026,0.0372,3236.7993,0.0815,0.1190,,
522.0000,0.0050,0.0000,0.0372,3293.2283,0.0897,0.1190,,
523.0000,0.0022,0.0000,0.0372,3117.5953,0.0909,0.1190,,
524.0000,0.0022,0.0000,0.0061,3072.7744,0.0828,0.1190,,
525.0000,0.0024,0.0000,0.0061,2729.3233,0.0583,0.1190,,
526.0000,0.0025,0.0000,0.0000,2086.2030,0.0554,0.1190,,
527.0000,0.0009,0.0000,0.0000,2034.8617,0.0527,0.1190,,
528.0000,0.0003,0.0000,0.0000,1926.9557,0.0499,0.1190,,
529.0000,0.0014,0.0000,0.0000,1908.2420,0.0457,0.1190,,
530.0000,0.0116,0.0000,0.0000,1729.1733,0.0504,0.1190,,
531.0000,0.0191,0.0000,0.0061,1479.0196,0.0499,0.1190,,
532.0000,0.0209,0.0000,0.0061,1454.2129,0.0512,0.1190,,
533.0000,0.0220,0.0000,0.0000,2135.9480,0.0510,0.1190,,
534.0000,0.0224,0.0000,0.0000,2784.6921,0.0548,0.1190,,
535.0000,0.0255,0.0000,0.0000,2869.4802,0.0619,0.1190,,
536.0000,0.0203,0.0000,0.0000,2910.2467,0.0821,0.1190,,
537.0000,0.0193,0.0000,0.0000,3143.8972,0.0922,0.1190,,
538.0000,0.0120,0.0180,0.0000,3026.6617,0.0937,0.1190,,
539.0000,0.0102,0.0475,0.0000,3081.8396,0.0919,0.1190,,
540.0000,0.0103,0.0719,0.0000,3161.1947,0.0931,0.1190,,
541.0000,0.0104,0.0591,0.0000,3026.6617,0.0850,0.1190,,
542.0000,0.0165,0.0462,0.0000,3220.3043,0.0840,0.1190,,
543.0000,0.0175,0.0205,0.0000,3378.0675,0.0856,0.1190,,
544.0000,0.0171,0.0090,0.0000,3244.9835,0.0869,0.1190,,
545.0000,0.0170,0.0039,0.0061,3293.2283,0.0850,0.1190,,
546.0000,0.0044,0.0000,0.0061,3253.1260,0.0900,0.1190,,
547.0000,0.0030,0.0000,0.0061,3126.4107,0.0942,0.1190,,
548.0000,0.0033,0.0000,0.0000,2950.0003,0.0905,0.1190,,
549.0000,0.0036,0.0000,0.0000,2950.0003,0.0784,0.1190,,
550.0000,0.0038,0.0000,0.0000,2102.9571,0.0680,0.1190,,
551.0000,0.0006,0.0000,0.0000,1908.2420,0.0599,0.1190,,
552.0000,0.0003,0.0000,0.0000,1889.3069,0.0506,0.1190,,
553.0000,0.0082,0.0000,0.0000,1963.7389,0.0599,0.1190,,
554.0000,0.0112,0.0000,0.0000,1750.0887,0.0577,0.1190,,
555.0000,0.0172,0.0000,0.0000,1574.5704,0.0574,0.1190,,
556.0000,0.0209,0.0000,0.0000,1527.5082,0.0561,0.1190,,
557.0000,0.0221,0.0000,0.0000,2306.1566,0.0570,0.1190,,
558.0000,0.0224,0.0000,0.0000,2773.7706,0.0615,0.1190,,
559.0000,0.0258,0.0000,0.0000,2920.2781,0.0708,0.1190,,
560.0000,0.0130,0.0000,0.0000,2959.7863,0.0991,0.1190,,
561.0000,0.0107,0.0000,0.0000,3099.8173,0.1131,0.1190,,
562.0000,0.0099,0.0128,0.0000,3099.8173,0.1112,0.1190,,
563.0000,0.0100,0.0205,0.0000,3126.4107,0.1083,0.1190,,
564.0000,0.0098,0.0180,0.0000,3161.1947,0.1037,0.1190,,
565.0000,0.0147,0.0180,0.0000,3108.7310,0.0983,0.1190,,
566.0000,0.0166,0.0128,0.0000,3169.7738,0.0926,0.1190,,
567.0000,0.0163,0.0077,0.0000,3285.2879,0.0899,0.1190,,
568.0000,0.0161,0.0000,0.0000,3195.2385,0.0905,0.1190,,
569.0000,0.0160,0.0013,0.0000,3126.4107,0.0950,0.1190,,
570.0000,0.0034,0.0000,0.0061,3261.2272,0.1068,0.1190,,
571.0000,0.0022,0.0000,0.0061,3135.1778,0.1215,0.1190,,
572.0000,0.0025,0.0000,0.0372,2969.5128,0.1021,0.1190,,
573.0000,0.0024,0.0000,0.0372,2900.1521,0.0893,0.1190,,
574.0000,0.0025,0.0000,0.0372,2135.9480,0.0744,0.1190,,
575.0000,0.0008,0.0000,0.0372,1999.6955,0.0696,0.1190,,
576.0000,0.0004,0.0000,0.0372,2017.3752,0.0611,0.1190,,
577.0000,0.0078,0.0000,0.0372,1963.7389,0.0646,0.1190,,
578.0000,0.0109,0.0000,0.0372,1770.7341,0.0606,0.1190,,
579.0000,0.0166,0.0000,0.0372,1403.4150,0.0578,0.1190,,
580.0000,0.0209,0.0000,0.0372,1429.0156,0.0552,0.1190,,
581.0000,0.0219,0.0000,0.0372,2199.9565,0.0553,0.1190,,
582.0000,0.0218,0.0000,0.0372,2729.3233,0.0590,0.1190,,
583.0000,0.0260,0.0000,0.0372,3007.8379,0.0645,0.1190,,
584.0000,0.0132,0.0000,0.0839,2859.1242,0.0845,0.1190,,
585.0000,0.0113,0.0000,0.0839,3072.7744,0.0970,0.1190,,
586.0000,0.0101,0.0552,0.0839,3054.4885,0.0936,0.1190,,
587.0000,0.0091,0.1746,0.0372,3117.5953,0.0850,0.1190,,
588.0000,0.0087,0.2683,0.0372,3152.5693,0.0780,0.1190,,
589.0000,0.0089,0.3428,0.0372,3026.6617,0.0718,0.1190,,
590.0000,0.0128,0.3556,0.0372,3178.3071,0.0699,0.1190,,
591.0000,0.0165,0.2529,0.0372,3316.8160,0.0686,0.1190,,
592.0000,0.0171,0.1091,0.0839,3169.7738,0.0656,0.1190,,
593.0000,0.0171,0.0154,0.1533,3211.9926,0.0651,0.1190,,
594.0000,0.0038,0.0000,0.2517,3324.6019,0.0709,0.1190,,
595.0000,0.0023,0.0000,0.2517,3161.1947,0.0715,0.1190,,
596.0000,0.0026,0.0000,0.2517,2979.1805,0.0513,0.1190,,
597.0000,0.0035,0.0000,0.2517,2838.2088,0.0495,0.1190,,
598.0000,0.0031,0.0000,0.2517,2215.5664,0.0498,0.1190,,
599.0000,0.0006,0.0000,0.2517,1791.1166,0.0472,0.1190,,
600.0000,0.0001,0.0000,0.3806,1908.2420,0.0430,0.1190,,
601.0000,0.0000,0.0000,0.3806,1750.0887,0.0489,0.1190,,
602.0000,0.0001,0.0000,0.2517,1707.9810,0.0549,0.1190,,
603.0000,0.0000,0.0000,0.2517,1597.5924,0.0499,0.1190,,
604.0000,0.0000,0.0000,0.2517,1454.2129,0.0420,0.1190,,
605.0000,0.0000,0.0000,0.2517,2459.9868,0.0417,0.1190,,
606.0000,0.0000,0.0000,0.2517,2859.1242,0.0407,0.1190,,
607.0000,0.0000,0.0000,0.2517,2940.1541,0.0415,0.1190,,
608.0000,0.0001,0.0000,0.2517,2806.3141,0.0475,0.1190,,
609.0000,0.0001,0.0013,0.2517,3072.7744,0.0514,0.1190,,
610.0000,0.0001,0.0334,0.1533,2959.7863,0.0563,0.1190,,
611.0000,0.0003,0.0462,0.1533,2889.9933,0.0586,0.1190,,
612.0000,0.0001,0.0552,0.0839,3072.7744,0.0592,0.1190,,
613.0000,0.0000,0.1155,0.0372,2930.2470,0.0567,0.1190,,
614.0000,0.0000,0.1284,0.0372,2612.4831,0.0574,0.1190,,
615.0000,0.0001,0.1284,0.0372,2102.9571,0.0533,0.1190,,
616.0000,0.0003,0.0693,0.0839,1889.3069,0.0528,0.1190,,
617.0000,0.0001,0.0193,0.2517,1811.2426,0.0524,0.1190,,
618.0000,0.0001,0.0000,0.5411,1870.1450,0.0560,0.1190,,
619.0000,0.0000,0.0000,0.5411,1503.4476,0.0579,0.1190,,
620.0000,0.0001,0.0000,0.3806,1350.9513,0.0528,0.1190,,
621.0000,0.0001,0.0000,0.3806,1750.0887,0.0474,0.1190,,
622.0000,0.0001,0.0000,0.3806,1597.5924,0.0450,0.1190,,
623.0000,0.0001,0.0000,0.3806,1479.0196,0.0440,0.1190,,
624.0000,0.0003,0.0000,0.3806,1527.5082,0.0404,0.1190,,
625.0000,0.0001,0.0000,0.3806,1377.3982,0.0450,0.1190,,
626.0000,0.0000,0.0000,0.3806,1686.5041,0.0480,0.1190,,
627.0000,0.0001,0.0000,0.3806,1429.0156,0.0446,0.1190,,
628.0000,0.0001,0.0000,0.5411,1268.8820,0.0389,0.1190,,
629.0000,0.0001,0.0000,0.3806,1090.9210,0.0336,0.1190,,
630.0000,0.0000,0.0000,0.5411,1296.7088,0.0199,0.1190,,
631.0000,0.0001,0.0000,0.5411,1377.3982,0.0260,0.1190,,
632.0000,0.0000,0.0000,0.5411,1377.3982,0.0374,0.1190,,
633.0000,0.0001,0.0000,0.7117,1454.2129,0.0350,0.1190,,
634.0000,0.0001,0.0000,0.5411,1350.9513,0.0431,0.1190,,
635.0000,0.0003,0.0026,0.2517,2069.2717,0.0544,0.1190,,
636.0000,0.0001,0.0116,0.2517,2762.7740,0.0550,0.1190,,
637.0000,0.0003,0.0218,0.2517,2671.9695,0.0470,0.1190,,
638.0000,0.0001,0.0321,0.3806,2671.9695,0.0433,0.1190,,
639.0000,0.0000,0.0270,0.5411,2671.9695,0.0413,0.1190,,
640.0000,0.0001,0.0116,0.5411,2405.7443,0.0407,0.1190,,
641.0000,0.0001,0.0026,0.7117,2612.4831,0.0413,0.1190,,
642.0000,0.0001,0.0000,0.7117,2762.7740,0.0473,0.1190,,
643.0000,0.0001,0.0000,0.7117,2740.5514,0.0526,0.1190,,
644.0000,0.0001,0.0000,0.5411,2433.0954,0.0530,0.1190,,
645.0000,0.0000,0.0000,0.5411,1870.1450,0.0504,0.1190,,
646.0000,0.0004,0.0000,0.5411,1981.8182,0.0478,0.1190,,
647.0000,0.0022,0.0000,0.5411,1791.1166,0.0508,0.1190,,
648.0000,0.0054,0.0000,0.5411,1870.1450,0.0449,0.1190,,
649.0000,0.0153,0.0000,0.5411,1811.2426,0.0494,0.1190,,
650.0000,0.0200,0.0000,0.5411,1664.7351,0.0410,0.1190,,
651.0000,0.0210,0.0000,0.5411,1503.4476,0.0404,0.1190,,
652.0000,0.0219,0.0000,0.5411,1377.3982,0.0378,0.1190,,
653.0000,0.0220,0.0000,0.5411,2459.9868,0.0381,0.1190,,
654.0000,0.0224,0.0000,0.5411,2784.6921,0.0418,0.1190,,
655.0000,0.0272,0.0000,0.5411,2900.1521,0.0531,0.1190,,
656.0000,0.0274,0.0000,0.5411,2838.2088,0.0640,0.1190,,
657.0000,0.0254,0.0026,0.5411,3152.5693,0.0647,0.1190,,
658.0000,0.0217,0.0668,0.5411,3099.8173,0.0599,0.1190,,
659.0000,0.0194,0.1913,0.5411,3117.5953,0.0534,0.1190,,
660.0000,0.0194,0.3402,0.3806,3195.2385,0.0558,0.1190,,
661.0000,0.0150,0.3530,0.3806,3035.9912,0.0538,0.1190,,
662.0000,0.0118,0.3774,0.5411,3135.1778,0.0500,0.1190,,
663.0000,0.0105,0.3043,0.5411,3340.0609,0.0490,0.1190,,
664.0000,0.0173,0.1309,0.7117,3186.7952,0.0474,0.1190,,
665.0000,0.0169,0.0231,0.7117,3211.9926,0.0517,0.1190,,
666.0000,0.0048,0.0013,0.5411,3324.6019,0.0620,0.1190,,
667.0000,0.0012,0.0000,0.3806,3220.3043,0.0599,0.1190,,
668.0000,0.0009,0.0000,0.3806,2588.0551,0.0539,0.1190,,
669.0000,0.0009,0.0000,0.3806,2231.0254,0.0499,0.1190,,
670.0000,0.0018,0.0000,0.2517,2152.1918,0.0504,0.1190,,
671.0000,0.0004,0.0000,0.2517,1981.8182,0.0464,0.1190,,
672.0000,0.0004,0.0000,0.2517,1926.9557,0.0449,0.1190,,
673.0000,0.0051,0.0000,0.2517,1870.1450,0.0476,0.1190,,
674.0000,0.0107,0.0000,0.1533,1729.1733,0.0487,0.1190,,
675.0000,0.0164,0.0000,0.1533,1527.5082,0.0481,0.1190,,
676.0000,0.0201,0.0000,0.1533,1454.2129,0.0452,0.1190,,
677.0000,0.0216,0.0000,0.1533,2320.7686,0.0460,0.1190,,
678.0000,0.0223,0.0000,0.1533,2838.2088,0.0474,0.1190,,
679.0000,0.0267,0.0000,0.2517,2879.7696,0.0559,0.1190,,
680.0000,0.0153,0.0000,0.3806,2848.7007,0.0658,0.1190,,
681.0000,0.0104,0.0000,0.3806,3081.8396,0.0730,0.1190,,
682.0000,0.0095,0.0013,0.2517,3072.7744,0.0726,0.1190,,
683.0000,0.0085,0.0578,0.1533,3099.8173,0.0714,0.1190,,
684.0000,0.0086,0.0757,0.1533,3135.1778,0.0701,0.1190,,
685.0000,0.0145,0.0398,0.1533,3007.8379,0.0660,0.1190,,
686.0000,0.0149,0.0732,0.0839,3117.5953,0.0668,0.1190,,
687.0000,0.0148,0.0231,0.0839,3253.1260,0.0666,0.1190,,
688.0000,0.0136,0.0116,0.1533,3186.7952,0.0660,0.1190,,
689.0000,0.0091,0.0000,0.3806,3203.6375,0.0693,0.1190,,
690.0000,0.0034,0.0000,0.5411,3220.3043,0.0715,0.1190,,
691.0000,0.0023,0.0000,0.3806,3072.7744,0.0728,0.1190,,
692.0000,0.0026,0.0000,0.3806,2910.2467,0.0698,0.1190,,
693.0000,0.0030,0.0000,0.3806,2988.7901,0.0562,0.1190,,
694.0000,0.0028,0.0000,0.5411,2086.2030,0.0535,0.1190,,
695.0000,0.0003,0.0000,0.3806,1945.4530,0.0450,0.1190,,
696.0000,0.0003,0.0000,0.3806,1945.4530,0.0480,0.1190,,
697.0000,0.0001,0.0000,0.3806,1926.9557,0.0430,0.1190,,
698.0000,0.0001,0.0000,0.3806,1707.9810,0.0464,0.1190,,
699.0000,0.0051,0.0000,0.5411,1503.4476,0.0451,0.1190,,
700.0000,0.0099,0.0000,0.7117,1454.2129,0.0429,0.1190,,
701.0000,0.0112,0.0000,0.8317,2306.1566,0.0427,0.1190,,
702.0000,0.0117,0.0000,0.8097,2900.1521,0.0463,0.1190,,
703.0000,0.0153,0.0000,0.8097,2959.7863,0.0521,0.1190,,
704.0000,0.0204,0.0000,0.7117,2910.2467,0.0650,0.1190,,
705.0000,0.0185,0.0000,0.5411,3090.8537,0.0682,0.1190,,
706.0000,0.0173,0.0051,0.3806,3108.7310,0.0725,0.1190,,
707.0000,0.0172,0.0064,0.3806,3143.8972,0.0836,0.1190,,
708.0000,0.0160,0.0128,0.3806,3161.1947,0.0828,0.1190,,
709.0000,0.0155,0.0193,0.3806,3035.9912,0.0843,0.1190,,
710.0000,0.0158,0.0180,0.3806,3135.1778,0.0854,0.1190,,
711.0000,0.0146,0.0218,0.3806,3429.8041,0.0746,0.1190,,
712.0000,0.0136,0.0064,0.5411,3277.3078,0.0788,0.1190,,
713.0000,0.0135,0.0090,0.5411,3126.4107,0.0764,0.1190,,
714.0000,0.0032,0.0000,0.5411,3126.4107,0.0730,0.1190,,
715.0000,0.0022,0.0000,0.3806,2969.5128,0.0946,0.1190,,
716.0000,0.0026,0.0000,0.2517,2827.6477,0.0600,0.1190,,
717.0000,0.0028,0.0000,0.0839,3026.6617,0.0580,0.1190,,
718.0000,0.0025,0.0000,0.0372,2135.9480,0.0562,0.1190,,
719.0000,0.0004,0.0000,0.0372,2034.8617,0.0501,0.1190,,
720.0000,0.0003,0.0000,0.0061,2086.2030,0.0471,0.1190,,
721.0000,0.0004,0.0000,0.0061,1999.6955,0.0439,0.1190,,
722.0000,0.0003,0.0000,0.0000,1811.2426,0.0468,0.1190,,
723.0000,0.0043,0.0000,0.0000,1620.2878,0.0468,0.1190,,
724.0000,0.0094,0.0000,0.0000,1454.2129,0.0468,0.1190,,
725.0000,0.0108,0.0000,0.0000,2335.2483,0.0451,0.1190,,
726.0000,0.0117,0.0000,0.0000,2806.3141,0.0487,0.1190,,
727.0000,0.0154,0.0000,0.0000,2869.4802,0.0623,0.1190,,
728.0000,0.0205,0.0000,0.0000,2827.6477,0.0717,0.1190,,
729.0000,0.0193,0.0000,0.0000,3081.8396,0.0785,0.1190,,
730.0000,0.0187,0.0180,0.0000,2998.3424,0.0794,0.1190,,
731.0000,0.0193,0.0629,0.0000,3026.6617,0.0780,0.1190,,
732.0000,0.0194,0.1207,0.0000,3099.8173,0.0716,0.1190,,
